date,zone,zone_name,zone_type,PM2.5,PM10,NO2,SO2,AQI,Category
2022-05-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,65.92,163.45,33.65,2.29,160,Moderate
2022-05-02,North,Nandesari (Industrial),Industrial,49.03,204.27,48.12,10.24,206,Poor
2022-05-02,South,Makarpura (GIDC),Industrial,45.48,188.58,36.67,6.49,194,Moderate
2022-05-02,East,Waghodia/Ajwa Rd,Developing/Commercial,42.45,190.52,32.5,3.85,163,Moderate
2022-05-02,West,Alkapuri/Old Padra,Residential,34.02,119.66,27.94,2.04,131,Moderate
2022-05-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,47.43,167.85,41.11,4.69,168,Moderate
2022-05-03,North,Nandesari (Industrial),Industrial,78.84,204.33,34.61,10.13,199,Moderate
2022-05-03,South,Makarpura (GIDC),Industrial,71.03,170.74,29.96,7.94,191,Moderate
2022-05-03,East,Waghodia/Ajwa Rd,Developing/Commercial,61.79,185.92,25.04,4.75,156,Moderate
2022-05-03,West,Alkapuri/Old Padra,Residential,51.78,113.85,19.48,2.01,135,Moderate
2022-05-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,75.33,168.42,32.16,4.88,177,Moderate
2022-05-04,North,Nandesari (Industrial),Industrial,53.29,247.75,32.71,12.79,255,Poor
2022-05-04,South,Makarpura (GIDC),Industrial,53.87,247.47,31.81,7.68,238,Poor
2022-05-04,East,Waghodia/Ajwa Rd,Developing/Commercial,42.27,231.3,24.62,5.11,195,Moderate
2022-05-04,West,Alkapuri/Old Padra,Residential,34.74,147.76,20.29,2.54,163,Moderate
2022-05-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.48,225.55,35.84,5.17,211,Poor
2022-05-05,North,Nandesari (Industrial),Industrial,77.48,150.59,64.65,7.64,174,Moderate
2022-05-05,South,Makarpura (GIDC),Industrial,64.47,152.96,60.23,5.57,168,Moderate
2022-05-05,East,Waghodia/Ajwa Rd,Developing/Commercial,54.7,137.72,52.34,3.22,140,Moderate
2022-05-05,West,Alkapuri/Old Padra,Residential,44.4,100.15,40.33,1.34,117,Moderate
2022-05-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,61.6,133.62,63.34,3.23,156,Moderate
2022-05-06,North,Nandesari (Industrial),Industrial,67.43,209.86,49.58,7.46,217,Poor
2022-05-06,South,Makarpura (GIDC),Industrial,61.21,203.33,47.56,6.17,216,Poor
2022-05-06,East,Waghodia/Ajwa Rd,Developing/Commercial,58.93,200.75,40.94,3.36,172,Moderate
2022-05-06,West,Alkapuri/Old Padra,Residential,42.6,129.95,32.05,1.7,153,Moderate
2022-05-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,56.17,193.5,53.84,3.78,187,Moderate
2022-05-07,North,Nandesari (Industrial),Industrial,74.91,283.04,59.0,5.22,280,Poor
2022-05-07,South,Makarpura (GIDC),Industrial,76.92,265.26,52.46,4.12,247,Poor
2022-05-07,East,Waghodia/Ajwa Rd,Developing/Commercial,59.0,222.84,46.55,2.38,212,Poor
2022-05-07,West,Alkapuri/Old Padra,Residential,50.71,179.79,37.36,1.12,181,Moderate
2022-05-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.56,247.54,48.77,2.69,239,Poor
2022-05-08,North,Nandesari (Industrial),Industrial,57.93,201.37,36.74,10.13,216,Poor
2022-05-08,South,Makarpura (GIDC),Industrial,53.26,204.89,32.48,7.3,199,Moderate
2022-05-08,East,Waghodia/Ajwa Rd,Developing/Commercial,43.63,190.31,29.99,3.57,174,Moderate
2022-05-08,West,Alkapuri/Old Padra,Residential,33.0,145.6,23.68,1.81,147,Moderate
2022-05-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,42.94,191.13,36.28,3.96,185,Moderate
2022-05-09,North,Nandesari (Industrial),Industrial,87.27,250.79,36.0,12.01,240,Poor
2022-05-09,South,Makarpura (GIDC),Industrial,86.34,227.76,28.01,8.54,224,Poor
2022-05-09,East,Waghodia/Ajwa Rd,Developing/Commercial,73.76,196.81,26.17,4.64,196,Moderate
2022-05-09,West,Alkapuri/Old Padra,Residential,58.33,148.14,20.64,2.05,156,Moderate
2022-05-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,82.2,214.03,30.91,5.26,212,Poor
2022-05-10,North,Nandesari (Industrial),Industrial,71.8,202.05,73.18,11.62,195,Moderate
2022-05-10,South,Makarpura (GIDC),Industrial,77.89,192.09,52.58,8.11,178,Moderate
2022-05-10,East,Waghodia/Ajwa Rd,Developing/Commercial,57.36,177.84,50.39,4.02,163,Moderate
2022-05-10,West,Alkapuri/Old Padra,Residential,53.54,127.73,39.2,2.24,135,Moderate
2022-05-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,67.86,181.51,59.21,4.61,164,Moderate
2022-05-11,North,Nandesari (Industrial),Industrial,119.01,224.78,52.2,10.52,293,Poor
2022-05-11,South,Makarpura (GIDC),Industrial,100.37,201.61,47.39,6.54,265,Poor
2022-05-11,East,Waghodia/Ajwa Rd,Developing/Commercial,86.24,180.17,41.85,4.12,217,Poor
2022-05-11,West,Alkapuri/Old Padra,Residential,78.82,148.74,35.98,1.82,192,Moderate
2022-05-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,94.18,204.76,53.03,4.35,227,Poor
2022-05-12,North,Nandesari (Industrial),Industrial,63.31,242.43,59.88,6.76,232,Poor
2022-05-12,South,Makarpura (GIDC),Industrial,59.42,235.35,52.23,4.83,204,Poor
2022-05-12,East,Waghodia/Ajwa Rd,Developing/Commercial,42.92,195.91,51.88,3.19,179,Moderate
2022-05-12,West,Alkapuri/Old Padra,Residential,43.18,136.85,41.37,1.35,157,Moderate
2022-05-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,53.31,221.64,63.73,3.4,200,Moderate
2022-05-13,North,Nandesari (Industrial),Industrial,83.95,161.52,45.73,12.6,209,Poor
2022-05-13,South,Makarpura (GIDC),Industrial,71.9,180.34,42.51,9.47,182,Moderate
2022-05-13,East,Waghodia/Ajwa Rd,Developing/Commercial,65.74,161.83,31.39,4.48,156,Moderate
2022-05-13,West,Alkapuri/Old Padra,Residential,56.84,103.39,30.56,2.33,133,Moderate
2022-05-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,64.06,142.58,40.71,5.06,174,Moderate
2022-05-14,North,Nandesari (Industrial),Industrial,62.36,182.17,63.85,8.62,187,Moderate
2022-05-14,South,Makarpura (GIDC),Industrial,52.71,184.79,53.77,5.94,185,Moderate
2022-05-14,East,Waghodia/Ajwa Rd,Developing/Commercial,51.84,168.01,51.09,3.05,153,Moderate
2022-05-14,West,Alkapuri/Old Padra,Residential,42.9,133.83,41.5,1.72,133,Moderate
2022-05-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.4,159.51,57.24,3.26,167,Moderate
2022-05-15,North,Nandesari (Industrial),Industrial,85.89,163.69,60.08,11.33,234,Poor
2022-05-15,South,Makarpura (GIDC),Industrial,79.33,159.65,55.35,8.11,216,Poor
2022-05-15,East,Waghodia/Ajwa Rd,Developing/Commercial,65.34,160.84,42.68,4.49,176,Moderate
2022-05-15,West,Alkapuri/Old Padra,Residential,61.0,117.24,37.23,2.07,143,Moderate
2022-05-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,77.51,154.77,57.16,4.66,190,Moderate
2022-05-16,North,Nandesari (Industrial),Industrial,89.89,223.49,31.6,11.25,220,Poor
2022-05-16,South,Makarpura (GIDC),Industrial,71.33,220.15,29.1,8.8,194,Moderate
2022-05-16,East,Waghodia/Ajwa Rd,Developing/Commercial,66.89,169.48,26.8,4.94,178,Moderate
2022-05-16,West,Alkapuri/Old Padra,Residential,52.34,130.09,19.21,2.31,146,Moderate
2022-05-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.43,201.89,35.68,5.51,180,Moderate
2022-05-17,North,Nandesari (Industrial),Industrial,81.87,221.9,60.72,5.09,250,Poor
2022-05-17,South,Makarpura (GIDC),Industrial,70.89,241.66,47.43,4.03,217,Poor
2022-05-17,East,Waghodia/Ajwa Rd,Developing/Commercial,61.89,216.97,38.43,2.36,185,Moderate
2022-05-17,West,Alkapuri/Old Padra,Residential,49.34,161.93,35.01,1.03,168,Moderate
2022-05-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,66.24,227.52,47.97,2.46,208,Poor
2022-05-18,North,Nandesari (Industrial),Industrial,91.71,305.44,44.31,10.94,343,Very Poor
2022-05-18,South,Makarpura (GIDC),Industrial,79.45,332.55,40.25,7.29,329,Very Poor
2022-05-18,East,Waghodia/Ajwa Rd,Developing/Commercial,66.56,268.34,33.17,4.53,275,Poor
2022-05-18,West,Alkapuri/Old Padra,Residential,60.31,224.28,24.68,2.25,234,Poor
2022-05-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,68.34,310.75,39.26,4.24,285,Poor
2022-05-19,North,Nandesari (Industrial),Industrial,64.93,200.84,50.32,7.92,219,Poor
2022-05-19,South,Makarpura (GIDC),Industrial,60.4,206.13,42.77,5.43,200,Moderate
2022-05-19,East,Waghodia/Ajwa Rd,Developing/Commercial,44.93,184.27,34.93,3.28,174,Moderate
2022-05-19,West,Alkapuri/Old Padra,Residential,39.1,141.79,27.82,1.61,142,Moderate
2022-05-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,57.75,174.58,42.15,3.24,187,Moderate
2022-05-20,North,Nandesari (Industrial),Industrial,76.27,174.84,46.29,12.14,197,Moderate
2022-05-20,South,Makarpura (GIDC),Industrial,77.9,156.41,44.81,8.28,179,Moderate
2022-05-20,East,Waghodia/Ajwa Rd,Developing/Commercial,54.7,151.64,39.07,4.72,155,Moderate
2022-05-20,West,Alkapuri/Old Padra,Residential,47.87,107.25,30.38,2.7,134,Moderate
2022-05-20,Central,Sayajigunj/Mandvi,Commercial/Traffic,66.25,148.58,48.71,5.94,171,Moderate
2022-05-21,North,Nandesari (Industrial),Industrial,68.0,205.25,41.56,13.11,233,Poor
2022-05-21,South,Makarpura (GIDC),Industrial,60.76,212.8,41.86,9.86,206,Poor
2022-05-21,East,Waghodia/Ajwa Rd,Developing/Commercial,43.02,208.3,30.96,4.75,171,Moderate
2022-05-21,West,Alkapuri/Old Padra,Residential,44.29,157.26,27.22,2.58,148,Moderate
2022-05-21,Central,Sayajigunj/Mandvi,Commercial/Traffic,50.87,218.31,39.45,6.33,200,Moderate
2022-05-22,North,Nandesari (Industrial),Industrial,107.74,245.16,34.82,13.88,308,Very Poor
2022-05-22,South,Makarpura (GIDC),Industrial,115.74,243.55,32.81,9.76,273,Poor
2022-05-22,East,Waghodia/Ajwa Rd,Developing/Commercial,89.6,225.6,28.51,5.82,218,Poor
2022-05-22,West,Alkapuri/Old Padra,Residential,83.87,171.19,22.1,2.81,187,Moderate
2022-05-22,Central,Sayajigunj/Mandvi,Commercial/Traffic,105.3,234.22,34.23,6.52,252,Poor
2022-05-23,North,Nandesari (Industrial),Industrial,131.88,241.14,35.23,5.52,303,Very Poor
2022-05-23,South,Makarpura (GIDC),Industrial,126.8,256.73,26.23,4.46,301,Very Poor
2022-05-23,East,Waghodia/Ajwa Rd,Developing/Commercial,105.84,206.32,24.07,2.16,234,Poor
2022-05-23,West,Alkapuri/Old Padra,Residential,89.1,156.66,20.81,1.2,198,Moderate
2022-05-23,Central,Sayajigunj/Mandvi,Commercial/Traffic,114.01,245.48,28.21,2.58,269,Poor
2022-05-24,North,Nandesari (Industrial),Industrial,56.01,154.26,52.53,6.7,163,Moderate
2022-05-24,South,Makarpura (GIDC),Industrial,57.29,154.54,45.03,5.56,156,Moderate
2022-05-24,East,Waghodia/Ajwa Rd,Developing/Commercial,44.06,147.06,38.91,2.94,129,Moderate
2022-05-24,West,Alkapuri/Old Padra,Residential,38.69,103.29,29.53,1.39,112,Moderate
2022-05-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,53.06,138.67,41.91,2.89,147,Moderate
2022-05-25,North,Nandesari (Industrial),Industrial,66.04,230.84,32.24,9.63,264,Poor
2022-05-25,South,Makarpura (GIDC),Industrial,69.48,256.98,32.45,7.0,228,Poor
2022-05-25,East,Waghodia/Ajwa Rd,Developing/Commercial,59.8,204.95,27.6,3.34,191,Moderate
2022-05-25,West,Alkapuri/Old Padra,Residential,46.23,147.04,22.29,1.81,159,Moderate
2022-05-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,57.62,221.18,30.01,4.25,207,Poor
2022-05-26,North,Nandesari (Industrial),Industrial,84.93,184.19,35.9,13.3,219,Poor
2022-05-26,South,Makarpura (GIDC),Industrial,89.78,209.09,27.77,9.9,200,Moderate
2022-05-26,East,Waghodia/Ajwa Rd,Developing/Commercial,63.49,167.31,27.84,5.69,180,Moderate
2022-05-26,West,Alkapuri/Old Padra,Residential,62.35,142.24,20.19,2.72,150,Moderate
2022-05-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.8,194.85,30.29,6.33,191,Moderate
2022-05-27,North,Nandesari (Industrial),Industrial,65.68,165.84,64.26,6.25,157,Moderate
2022-05-27,South,Makarpura (GIDC),Industrial,61.49,150.29,51.3,4.7,148,Moderate
2022-05-27,East,Waghodia/Ajwa Rd,Developing/Commercial,52.51,125.62,41.77,2.37,123,Moderate
2022-05-27,West,Alkapuri/Old Padra,Residential,43.33,105.16,38.63,1.28,112,Moderate
2022-05-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,55.19,143.6,58.17,3.1,132,Moderate
2022-05-28,North,Nandesari (Industrial),Industrial,77.72,194.75,73.39,11.27,219,Poor
2022-05-28,South,Makarpura (GIDC),Industrial,67.3,185.56,55.03,8.85,191,Moderate
2022-05-28,East,Waghodia/Ajwa Rd,Developing/Commercial,55.9,177.9,44.62,4.78,163,Moderate
2022-05-28,West,Alkapuri/Old Padra,Residential,43.85,129.33,40.77,2.47,133,Moderate
2022-05-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,58.51,199.35,60.48,5.47,176,Moderate
2022-05-29,North,Nandesari (Industrial),Industrial,61.52,164.36,29.95,15.86,177,Moderate
2022-05-29,South,Makarpura (GIDC),Industrial,54.01,150.57,25.16,10.71,171,Moderate
2022-05-29,East,Waghodia/Ajwa Rd,Developing/Commercial,51.11,140.63,23.7,5.32,136,Moderate
2022-05-29,West,Alkapuri/Old Padra,Residential,36.22,115.37,18.15,2.79,111,Moderate
2022-05-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,53.07,164.32,31.51,5.84,145,Moderate
2022-05-30,North,Nandesari (Industrial),Industrial,60.67,248.9,58.33,7.42,244,Poor
2022-05-30,South,Makarpura (GIDC),Industrial,59.04,212.65,41.78,5.35,227,Poor
2022-05-30,East,Waghodia/Ajwa Rd,Developing/Commercial,48.39,191.47,40.33,2.95,176,Moderate
2022-05-30,West,Alkapuri/Old Padra,Residential,40.23,135.38,32.66,1.61,158,Moderate
2022-05-30,Central,Sayajigunj/Mandvi,Commercial/Traffic,51.57,205.31,47.32,3.54,191,Moderate
2022-05-31,North,Nandesari (Industrial),Industrial,94.53,181.92,48.29,9.8,221,Poor
2022-05-31,South,Makarpura (GIDC),Industrial,75.77,171.67,40.8,7.14,200,Moderate
2022-05-31,East,Waghodia/Ajwa Rd,Developing/Commercial,66.46,164.01,33.96,3.52,176,Moderate
2022-05-31,West,Alkapuri/Old Padra,Residential,56.6,104.69,31.21,1.65,139,Moderate
2022-05-31,Central,Sayajigunj/Mandvi,Commercial/Traffic,79.13,148.22,41.16,3.92,184,Moderate
2022-06-01,North,Nandesari (Industrial),Industrial,38.81,88.69,28.47,3.33,93,Satisfactory
2022-06-01,South,Makarpura (GIDC),Industrial,38.54,81.71,27.35,2.36,90,Satisfactory
2022-06-01,East,Waghodia/Ajwa Rd,Developing/Commercial,31.24,67.95,23.64,1.22,70,Satisfactory
2022-06-01,West,Alkapuri/Old Padra,Residential,22.88,54.36,17.64,0.61,61,Satisfactory
2022-06-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.41,72.29,29.04,1.44,81,Satisfactory
2022-06-02,North,Nandesari (Industrial),Industrial,51.74,129.26,33.17,10.36,138,Moderate
2022-06-02,South,Makarpura (GIDC),Industrial,49.33,128.87,24.71,6.54,130,Moderate
2022-06-02,East,Waghodia/Ajwa Rd,Developing/Commercial,35.48,123.49,20.12,3.45,102,Moderate
2022-06-02,West,Alkapuri/Old Padra,Residential,30.61,81.49,19.76,2.01,90,Satisfactory
2022-06-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,43.42,120.21,28.78,4.53,117,Moderate
2022-06-03,North,Nandesari (Industrial),Industrial,21.46,71.06,36.76,4.98,76,Satisfactory
2022-06-03,South,Makarpura (GIDC),Industrial,21.62,76.41,37.18,3.6,70,Satisfactory
2022-06-03,East,Waghodia/Ajwa Rd,Developing/Commercial,16.95,61.03,29.95,1.76,61,Satisfactory
2022-06-03,West,Alkapuri/Old Padra,Residential,15.02,45.5,21.93,0.86,52,Satisfactory
2022-06-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,18.26,75.05,41.01,2.14,63,Satisfactory
2022-06-04,North,Nandesari (Industrial),Industrial,36.2,53.01,28.6,10.31,93,Satisfactory
2022-06-04,South,Makarpura (GIDC),Industrial,32.97,48.84,23.47,7.37,88,Satisfactory
2022-06-04,East,Waghodia/Ajwa Rd,Developing/Commercial,31.82,47.55,21.05,3.51,74,Satisfactory
2022-06-04,West,Alkapuri/Old Padra,Residential,26.59,32.86,18.71,1.76,60,Satisfactory
2022-06-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.05,46.97,26.45,4.32,83,Satisfactory
2022-06-05,North,Nandesari (Industrial),Industrial,29.41,71.43,21.66,6.33,81,Satisfactory
2022-06-05,South,Makarpura (GIDC),Industrial,27.0,65.5,19.99,4.35,75,Satisfactory
2022-06-05,East,Waghodia/Ajwa Rd,Developing/Commercial,25.71,65.17,16.08,2.3,60,Satisfactory
2022-06-05,West,Alkapuri/Old Padra,Residential,22.98,46.73,13.97,1.18,52,Satisfactory
2022-06-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,25.39,62.97,21.76,2.43,70,Satisfactory
2022-06-06,North,Nandesari (Industrial),Industrial,36.05,83.49,33.55,6.27,87,Satisfactory
2022-06-06,South,Makarpura (GIDC),Industrial,30.03,83.77,27.91,4.26,82,Satisfactory
2022-06-06,East,Waghodia/Ajwa Rd,Developing/Commercial,25.15,69.02,22.86,2.76,69,Satisfactory
2022-06-06,West,Alkapuri/Old Padra,Residential,21.51,54.55,20.7,1.19,57,Satisfactory
2022-06-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,31.33,73.36,30.2,2.93,72,Satisfactory
2022-06-07,North,Nandesari (Industrial),Industrial,32.28,75.08,42.77,7.68,82,Satisfactory
2022-06-07,South,Makarpura (GIDC),Industrial,33.13,72.98,35.3,5.39,79,Satisfactory
2022-06-07,East,Waghodia/Ajwa Rd,Developing/Commercial,28.07,64.69,32.03,2.92,66,Satisfactory
2022-06-07,West,Alkapuri/Old Padra,Residential,23.94,48.25,27.4,1.33,53,Satisfactory
2022-06-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,29.3,66.18,41.46,3.22,72,Satisfactory
2022-06-08,North,Nandesari (Industrial),Industrial,25.13,76.01,45.07,8.41,80,Satisfactory
2022-06-08,South,Makarpura (GIDC),Industrial,21.03,67.68,38.45,5.6,68,Satisfactory
2022-06-08,East,Waghodia/Ajwa Rd,Developing/Commercial,17.74,64.6,34.72,3.08,58,Satisfactory
2022-06-08,West,Alkapuri/Old Padra,Residential,15.84,49.51,28.33,1.68,51,Satisfactory
2022-06-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,22.01,65.0,41.75,3.5,61,Satisfactory
2022-06-09,North,Nandesari (Industrial),Industrial,28.61,70.32,29.33,8.99,72,Satisfactory
2022-06-09,South,Makarpura (GIDC),Industrial,27.02,57.84,22.85,6.51,70,Satisfactory
2022-06-09,East,Waghodia/Ajwa Rd,Developing/Commercial,22.07,53.52,17.89,3.5,56,Satisfactory
2022-06-09,West,Alkapuri/Old Padra,Residential,18.86,41.95,14.99,1.83,50,Good
2022-06-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.86,64.42,23.69,3.67,63,Satisfactory
2022-06-10,North,Nandesari (Industrial),Industrial,41.2,59.59,41.39,5.04,100,Satisfactory
2022-06-10,South,Makarpura (GIDC),Industrial,38.36,57.2,35.14,3.94,98,Satisfactory
2022-06-10,East,Waghodia/Ajwa Rd,Developing/Commercial,29.74,51.03,30.91,2.04,75,Satisfactory
2022-06-10,West,Alkapuri/Old Padra,Residential,27.59,38.25,25.88,1.06,66,Satisfactory
2022-06-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,32.71,57.79,36.01,2.47,86,Satisfactory
2022-06-11,North,Nandesari (Industrial),Industrial,31.12,79.14,23.3,7.65,80,Satisfactory
2022-06-11,South,Makarpura (GIDC),Industrial,28.47,68.34,20.92,6.1,71,Satisfactory
2022-06-11,East,Waghodia/Ajwa Rd,Developing/Commercial,26.62,60.93,16.08,3.13,62,Satisfactory
2022-06-11,West,Alkapuri/Old Padra,Residential,20.6,44.94,14.97,1.72,52,Satisfactory
2022-06-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,25.91,61.87,23.51,3.73,66,Satisfactory
2022-06-12,North,Nandesari (Industrial),Industrial,30.32,96.43,16.38,9.42,100,Satisfactory
2022-06-12,South,Makarpura (GIDC),Industrial,27.81,94.79,13.2,6.01,88,Satisfactory
2022-06-12,East,Waghodia/Ajwa Rd,Developing/Commercial,19.63,90.19,10.88,3.52,75,Satisfactory
2022-06-12,West,Alkapuri/Old Padra,Residential,19.92,54.74,9.72,1.69,66,Satisfactory
2022-06-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.74,77.93,15.46,3.71,78,Satisfactory
2022-06-13,North,Nandesari (Industrial),Industrial,40.86,75.57,41.78,9.45,98,Satisfactory
2022-06-13,South,Makarpura (GIDC),Industrial,33.31,70.03,36.85,6.92,85,Satisfactory
2022-06-13,East,Waghodia/Ajwa Rd,Developing/Commercial,28.74,64.35,30.7,3.58,76,Satisfactory
2022-06-13,West,Alkapuri/Old Padra,Residential,26.99,56.18,25.15,2.04,60,Satisfactory
2022-06-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,30.98,81.71,40.86,4.32,79,Satisfactory
2022-06-14,North,Nandesari (Industrial),Industrial,42.32,71.23,22.76,8.24,108,Moderate
2022-06-14,South,Makarpura (GIDC),Industrial,44.7,70.68,21.53,6.84,104,Moderate
2022-06-14,East,Waghodia/Ajwa Rd,Developing/Commercial,34.64,60.93,18.41,3.36,85,Satisfactory
2022-06-14,West,Alkapuri/Old Padra,Residential,27.39,53.59,14.92,1.77,72,Satisfactory
2022-06-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,40.75,65.0,20.55,4.29,97,Satisfactory
2022-06-15,North,Nandesari (Industrial),Industrial,37.05,83.22,31.77,6.08,99,Satisfactory
2022-06-15,South,Makarpura (GIDC),Industrial,36.43,88.77,28.6,4.44,90,Satisfactory
2022-06-15,East,Waghodia/Ajwa Rd,Developing/Commercial,33.35,75.6,22.26,2.37,81,Satisfactory
2022-06-15,West,Alkapuri/Old Padra,Residential,28.21,61.04,16.61,1.14,67,Satisfactory
2022-06-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,36.05,80.75,29.01,2.72,87,Satisfactory
2022-06-16,North,Nandesari (Industrial),Industrial,20.87,72.94,33.0,4.6,74,Satisfactory
2022-06-16,South,Makarpura (GIDC),Industrial,21.72,65.39,24.85,3.02,70,Satisfactory
2022-06-16,East,Waghodia/Ajwa Rd,Developing/Commercial,17.27,58.63,23.01,1.62,58,Satisfactory
2022-06-16,West,Alkapuri/Old Padra,Residential,14.84,45.09,16.7,0.77,49,Good
2022-06-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,19.22,62.3,27.07,1.92,62,Satisfactory
2022-06-17,North,Nandesari (Industrial),Industrial,29.51,95.57,28.47,8.94,99,Satisfactory
2022-06-17,South,Makarpura (GIDC),Industrial,31.71,96.15,22.97,5.72,87,Satisfactory
2022-06-17,East,Waghodia/Ajwa Rd,Developing/Commercial,22.07,86.09,21.0,3.47,70,Satisfactory
2022-06-17,West,Alkapuri/Old Padra,Residential,19.71,59.21,15.15,1.6,60,Satisfactory
2022-06-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.69,84.12,25.81,3.67,78,Satisfactory
2022-06-18,North,Nandesari (Industrial),Industrial,46.43,64.11,37.39,6.21,109,Moderate
2022-06-18,South,Makarpura (GIDC),Industrial,39.78,71.69,35.91,4.59,100,Satisfactory
2022-06-18,East,Waghodia/Ajwa Rd,Developing/Commercial,36.44,66.07,29.49,2.5,84,Satisfactory
2022-06-18,West,Alkapuri/Old Padra,Residential,31.02,47.1,24.53,1.39,75,Satisfactory
2022-06-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,39.23,66.91,39.04,2.66,92,Satisfactory
2022-06-19,North,Nandesari (Industrial),Industrial,25.66,97.14,30.16,5.79,93,Satisfactory
2022-06-19,South,Makarpura (GIDC),Industrial,21.82,83.18,29.56,3.84,80,Satisfactory
2022-06-19,East,Waghodia/Ajwa Rd,Developing/Commercial,18.85,84.14,25.16,2.29,66,Satisfactory
2022-06-19,West,Alkapuri/Old Padra,Residential,16.73,53.47,20.05,0.96,62,Satisfactory
2022-06-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,19.1,82.15,31.34,2.48,79,Satisfactory
2022-06-20,North,Nandesari (Industrial),Industrial,21.11,84.89,33.81,7.06,100,Satisfactory
